FILE_DETAILS_ID	REPORTED_MD5	GENERATED_MD5	STUDY_ACCESSION	FILESIZE_BYTES	FILE_TYPE	FILE_ACCESSION	FILE_NAME	PATH	DATE_FILE_UPDATED	AI_GENERATED_KEYWORDS	AI_GENERATED_SUMMARY	FILE_UUID	DRS_OBJECT_CREATED	WORKSPACE_ID
345790		83c0f63d2c214ff20a79124ca08525f1	SDY89	85772716	result_file	571143	031_V4_051712_Tube_003.571143.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V4_051712_Tube_003.571143.fcs	2017-04-13 15:56:39			d0f628c7-5c75-42a9-865f-350ecb32d0f2	Y	2799
345791		1666d80f44b917b09ce59ac62dfc13ca	SDY89	44694554	result_file	571144	031_V4_051712_Tube_004.571144.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V4_051712_Tube_004.571144.fcs	2017-04-13 15:56:39			7e99977e-e5e2-46f8-8b29-7fe0d0a1f503	Y	2799
345792		c2e81ff4e710401bc3da2ecdca66a901	SDY89	49881378	result_file	571145	031_V5_051712_Tube_001.571145.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V5_051712_Tube_001.571145.fcs	2017-04-13 15:56:39			d3647d72-ce11-4052-ad78-b4bb3b6f2c96	Y	2799
345793		37dc9de47598e641b861f426ef74ec2b	SDY89	46854203	result_file	571146	031_V5_051712_Tube_002.571146.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V5_051712_Tube_002.571146.fcs	2017-04-13 15:56:39			c69f29a5-cdff-468b-b74d-82a3af614f46	Y	2799
345794		2392df389410335045b1d0dfd2b90173	SDY89	101869457	result_file	571147	031_V5_051712_Tube_003.571147.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V5_051712_Tube_003.571147.fcs	2017-04-13 15:56:39			d1998086-a3a5-4804-a083-9bd494206bee	Y	2799
345795		d492ebca9f1bc66fc791838db73b1256	SDY89	36634995	result_file	571148	031_V5_051712_Tube_004.571148.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V5_051712_Tube_004.571148.fcs	2017-04-13 15:56:39			52eb98f4-ffa3-4cd0-8119-01e20a216aea	Y	2799
345796		334de07f78296184c3164f95935b22d1	SDY89	36375498	result_file	571149	031_V6_051712_Tube_001.571149.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V6_051712_Tube_001.571149.fcs	2017-04-13 15:56:39			77db6bd6-edf4-4ac5-9002-559e5c539b3e	Y	2799
345797		bc9db2c791fc905b6ac28b2cc8b5a295	SDY89	75786803	result_file	571150	031_V6_051712_Tube_002.571150.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V6_051712_Tube_002.571150.fcs	2017-04-13 15:56:39			0f1ba142-d27f-4c28-ab92-c9e98549e6f6	Y	2799
345798		85df9ba903f16166000fe149ec509d5d	SDY89	78695837	result_file	571151	031_V6_051712_Tube_003.571151.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V6_051712_Tube_003.571151.fcs	2017-04-13 15:56:39			e573c90c-781d-48b5-815f-50003e9e582c	Y	2799
345799		6555ac684557b5753fa9dddff2235b97	SDY89	43522095	result_file	571152	031_V6_051712_Tube_004.571152.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V6_051712_Tube_004.571152.fcs	2017-04-13 15:56:39			b40804d0-186b-46ec-935b-bfc6b6d720d2	Y	2799
345800		4a8b8ed0e933d4fe3dfdd3a863a97fac	SDY89	43713438	result_file	571153	031_V7_051712_Tube_001.571153.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V7_051712_Tube_001.571153.fcs	2017-04-13 15:56:39			5465f2b3-0951-418d-a53d-f563e784e4f9	Y	2799
345801		8c3ad632844331a9936e2b72b0db71ac	SDY89	100179443	result_file	571154	031_V7_051712_Tube_002.571154.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V7_051712_Tube_002.571154.fcs	2017-04-13 15:56:39			cf554466-e703-4bc0-bb2f-c77980ba72ba	Y	2799
345802		240153c6b31112726763a09a84c68309	SDY89	107607917	result_file	571155	031_V7_051712_Tube_003.571155.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V7_051712_Tube_003.571155.fcs	2017-04-13 15:56:39			4d6ccc6c-1321-40ae-8181-6ed9ad2d597f	Y	2799
345803		96dd6f4e53247a7b1b73b3330ae3dcd3	SDY89	45152655	result_file	571156	031_V7_051712_Tube_004.571156.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V7_051712_Tube_004.571156.fcs	2017-04-13 15:56:39			d0a86d35-d586-4ae7-8811-c395492f530f	Y	2799
345804		ef652d1e127e66044af3054c569cb228	SDY89	46413558	result_file	571157	031_V8_051712_Tube_001.571157.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V8_051712_Tube_001.571157.fcs	2017-04-13 15:56:39			4c83a61d-7e9e-4531-8503-4f86bc90e5f7	Y	2799
345805		caceb6d03ddb41613e70eb0eb7dbcd11	SDY89	142788623	result_file	571158	031_V8_051712_Tube_002.571158.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V8_051712_Tube_002.571158.fcs	2017-04-13 15:56:39			39cb5888-b010-4136-9ccc-591212bec2ac	Y	2799
345806		fa92e0d4180ae4c1c35089cd31a301fc	SDY89	111101717	result_file	571159	031_V8_051712_Tube_003.571159.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V8_051712_Tube_003.571159.fcs	2017-04-13 15:56:39			968d02da-08a6-4a28-b4d3-df1ac7fbb1d8	Y	2799
345807		827e4ca0efa583d19ffa1371116be66c	SDY89	48178815	result_file	571160	031_V8_051712_Tube_004.571160.fcs	SDY89/ResultFiles/Flow_cytometry_result/031_V8_051712_Tube_004.571160.fcs	2017-04-13 15:56:39			7d287d39-5e0d-4c9e-99b6-befd985881ce	Y	2799
345808		b399911a18763dd18b5a3ce62babcc83	SDY89	22069360	result_file	571161	034_V1_041912_Tube_001.571161.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V1_041912_Tube_001.571161.fcs	2017-04-13 15:56:39			4380ae8f-6a25-4168-ae40-5de5439908fe	Y	2799
345809		a422cdb4c11d6c10f51ba9654caab725	SDY89	22784340	result_file	571180	034_V1_041912_Tube_002.571180.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V1_041912_Tube_002.571180.fcs	2017-04-13 15:56:39			d0017425-d74d-47eb-99a5-61a2f7bd4b56	Y	2799
345810		1c2d2e676d7cc097fb71cac38e131e9a	SDY89	33226294	result_file	571181	034_V1_041912_Tube_003.571181.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V1_041912_Tube_003.571181.fcs	2017-04-13 15:56:39			176f2711-b49a-4294-81b1-693391911c35	Y	2799
345811		43b5dc7e672d26ec75359965279f1c20	SDY89	25452595	result_file	571182	034_V1_041912_Tube_004.571182.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V1_041912_Tube_004.571182.fcs	2017-04-13 15:56:39			79678718-2600-450b-8de9-07a822a71e26	Y	2799
345812		f81cfeb604adb76c5578ea6905cea78f	SDY89	12532118	result_file	571183	034_V2_41912_Tube_001.571183.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V2_41912_Tube_001.571183.fcs	2017-04-13 15:56:39			46fd24fe-0bce-4542-9830-6d6c67ce34f9	Y	2799
345813		edd8e680fad0ea299f022e9db8420e3f	SDY89	15486956	result_file	571184	034_V2_41912_Tube_002.571184.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V2_41912_Tube_002.571184.fcs	2017-04-13 15:56:39			a1acae3f-fa4a-4c3b-a78d-266d6eb3cf1f	Y	2799
345814		d78726fc77e8506a5541751e26fd2bc3	SDY89	26639256	result_file	571185	034_V2_41912_Tube_003.571185.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V2_41912_Tube_003.571185.fcs	2017-04-13 15:56:39			5cd0fa16-3434-4a4e-9c13-fd4b369bf445	Y	2799
345815		255cb56c76c6ee64c4438fd255ee83ec	SDY89	15351236	result_file	571186	034_V2_41912_Tube_004.571186.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V2_41912_Tube_004.571186.fcs	2017-04-13 15:56:39			053265e6-91b3-457f-b739-2838a45deab0	Y	2799
345816		3b59a1b25db7a223205db97a5044114a	SDY89	17336561	result_file	571187	034_V3_41912_Tube_001.571187.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V3_41912_Tube_001.571187.fcs	2017-04-13 15:56:39			54628044-be1d-4e5f-93b7-e80701104534	Y	2799
345817		c569c4233e41bf5a6a224d4c0923ae83	SDY89	23066579	result_file	571188	034_V3_41912_Tube_002.571188.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V3_41912_Tube_002.571188.fcs	2017-04-13 15:56:39			ed5edf8d-ca3f-44db-ad9c-57dc923216ab	Y	2799
345818		60db16f1a81269750233c5a747e8279f	SDY89	44355212	result_file	571189	034_V3_41912_Tube_003.571189.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V3_41912_Tube_003.571189.fcs	2017-04-13 15:56:39			7b6af3bf-3f64-4ef4-a7a0-665a6399c6f9	Y	2799
345819		fbd2a5517bb7306839acec87d3fb4e78	SDY89	22145156	result_file	571190	034_V3_41912_Tube_004.571190.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V3_41912_Tube_004.571190.fcs	2017-04-13 15:56:39			bd2af836-584f-4756-98c3-6c0509fedf92	Y	2799
345820		fb8588fe7f1880f2ad9877d569f4740d	SDY89	19767039	result_file	571191	034_V4_41912_Tube_001.571191.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V4_41912_Tube_001.571191.fcs	2017-04-13 15:56:39			7e8899ad-7a0b-44a2-9ea4-4cf953899f92	Y	2799
345821		8dee17d4215b34bfa07b37ced6d362de	SDY89	19460399	result_file	571192	034_V4_41912_Tube_002.571192.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V4_41912_Tube_002.571192.fcs	2017-04-13 15:56:39			7eea7008-4b76-469a-87da-4a41b2ec210b	Y	2799
345822		38bb74f32a2dd896fa2aecd63ebc7147	SDY89	38404236	result_file	571193	034_V4_41912_Tube_003.571193.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V4_41912_Tube_003.571193.fcs	2017-04-13 15:56:39			939a3eb3-20ae-46bf-b7d5-b22b61b0e62f	Y	2799
345823		4ad564ef6afc3c9f970b06a8f7341197	SDY89	20684636	result_file	571194	034_V4_41912_Tube_004.571194.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V4_41912_Tube_004.571194.fcs	2017-04-13 15:56:39			c42e1739-ee73-4c80-9172-6e099135e8cc	Y	2799
345824		fd29b7008cadac3298de79b694f44182	SDY89	23311600	result_file	571195	034_V5_41912_Tube_001.571195.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V5_41912_Tube_001.571195.fcs	2017-04-13 15:56:39			faf21846-7bc2-4fca-8d84-ae3e03549435	Y	2799
345825		1532dfb4b31baeca9cc1588b489ea8a3	SDY89	22098720	result_file	571196	034_V5_41912_Tube_002.571196.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V5_41912_Tube_002.571196.fcs	2017-04-13 15:56:39			d6b8c651-6e87-4401-8a92-abdb61ece518	Y	2799
345826		d95448944ec6449c9ade4edb58a03020	SDY89	51942575	result_file	571197	034_V5_41912_Tube_003.571197.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V5_41912_Tube_003.571197.fcs	2017-04-13 15:56:39			92cc12c4-2c92-42c5-84e2-ea519a33e512	Y	2799
345827		68e2ec68d5fbe6bba471ad522b8b4e09	SDY89	26574357	result_file	571198	034_V5_41912_Tube_004.571198.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V5_41912_Tube_004.571198.fcs	2017-04-13 15:56:39			8e91cb02-3f25-4fd0-a606-90297a9e5777	Y	2799
345828		e969fb594d99737b5037627b63376b74	SDY89	21139418	result_file	571199	034_V6_41912_Tube_001.571199.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V6_41912_Tube_001.571199.fcs	2017-04-13 15:56:39			d0bd6b60-86d2-4a91-930d-0f50942a572b	Y	2799
345829		c78ce4196ece56462c911d758c979b7e	SDY89	17171279	result_file	571200	034_V6_41912_Tube_002.571200.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V6_41912_Tube_002.571200.fcs	2017-04-13 15:56:39			ef9bf599-bb7c-49fd-86f9-e0dc0045b586	Y	2799
345830		c7b1b3e0b92200ed73e4127ef67f17d1	SDY89	36716255	result_file	571201	034_V6_41912_Tube_003.571201.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V6_41912_Tube_003.571201.fcs	2017-04-13 15:56:39			57d603ff-f2b9-4c16-b74d-d4b52e605379	Y	2799
345831		50471d7fdd110e5b255bfd6e2c247115	SDY89	20762937	result_file	571202	034_V6_41912_Tube_004.571202.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V6_41912_Tube_004.571202.fcs	2017-04-13 15:56:39			381924fd-30f5-461a-9a50-b68f91ec5667	Y	2799
345832		8fe8b962e84f6d5bbb913e96a0baecaa	SDY89	19881400	result_file	571203	034_V7_41912_Tube_001.571203.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V7_41912_Tube_001.571203.fcs	2017-04-13 15:56:39			cdc97fac-a69d-4204-a619-0afb262bb27c	Y	2799
345833		284bf7661c35c25e7037d9accfff2a31	SDY89	17743798	result_file	571204	034_V7_41912_Tube_002.571204.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V7_41912_Tube_002.571204.fcs	2017-04-13 15:56:39			802771bb-1ecd-4c93-84c4-cefb1c85159a	Y	2799
345834		36fa63ffad6be39fd3d7f70cce743382	SDY89	44787693	result_file	571205	034_V7_41912_Tube_003.571205.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V7_41912_Tube_003.571205.fcs	2017-04-13 15:56:39			19b7e520-4f1e-4b4a-b49e-683f016f30e0	Y	2799
345835		35fc51cc77a82d4414b427a366edab0b	SDY89	21241617	result_file	571206	034_V7_41912_Tube_004.571206.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V7_41912_Tube_004.571206.fcs	2017-04-13 15:56:39			a5d6a413-1dcf-447b-9250-99a37254e32b	Y	2799
345836		356241365d73909ff6f8b11c1a7d5e3e	SDY89	21555877	result_file	571207	034_V8_41912_Tube_001.571207.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V8_41912_Tube_001.571207.fcs	2017-04-13 15:56:39			346490eb-0885-47f3-8db3-fd7fa67e0b5c	Y	2799
345837		8aef26e3c2b9953d59964cf2b6fb444b	SDY89	18928980	result_file	571208	034_V8_41912_Tube_002.571208.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V8_41912_Tube_002.571208.fcs	2017-04-13 15:56:39			96c4bc30-60e5-44f2-8a28-f400531943eb	Y	2799
345838		2e85e8160ca92615032377a9fd4a5b52	SDY89	31929578	result_file	571209	034_V8_41912_Tube_003.571209.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V8_41912_Tube_003.571209.fcs	2017-04-13 15:56:39			56ed8802-a325-4936-a0ff-dfce333e93d3	Y	2799
345839		c9489f162a46573a7f6595b281edab34	SDY89	22320237	result_file	571210	034_V8_41912_Tube_004.571210.fcs	SDY89/ResultFiles/Flow_cytometry_result/034_V8_41912_Tube_004.571210.fcs	2017-04-13 15:56:39			3be37965-9222-45f3-bd89-93e489418e75	Y	2799
345840		c4b1605405b891b433241331c219e1b9	SDY89	7905364	result_file	571211	039_V1_042012_Tube_001.571211.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V1_042012_Tube_001.571211.fcs	2017-04-13 15:56:39			c35df7a5-03d3-4b07-b143-e2952bdbd794	Y	2799
345841		2e324a2215149c1ac75ede40fa3d6c8b	SDY89	9357639	result_file	571230	039_V1_042012_Tube_002.571230.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V1_042012_Tube_002.571230.fcs	2017-04-13 15:56:39			602b20a3-6702-4417-8a68-31ecd6c8ecb8	Y	2799
345842		7d69f0c681428967c6cd936a0319e5d4	SDY89	16069611	result_file	571231	039_V1_042012_Tube_003.571231.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V1_042012_Tube_003.571231.fcs	2017-04-13 15:56:39			865e6c92-259c-4575-9d27-1ed0961d2ca7	Y	2799
345843		324cec2b1aeb3eb7ffd5b4e13e696168	SDY89	8723940	result_file	571232	039_V1_042012_Tube_004.571232.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V1_042012_Tube_004.571232.fcs	2017-04-13 15:56:39			b4197c09-3e88-4ae9-a37c-7af1a7eea0a7	Y	2799
345844		212a568758f6ad2e0b24a1fda785fc13	SDY89	11211897	result_file	571233	039_V2_42012_Tube_001.571233.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V2_42012_Tube_001.571233.fcs	2017-04-13 15:56:39			93a7cfa0-91e1-40e8-b6ad-649eca74ca4f	Y	2799
345845		4c273c433f3ff0e5db8edb2af83f82ef	SDY89	13606240	result_file	571234	039_V2_42012_Tube_002.571234.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V2_42012_Tube_002.571234.fcs	2017-04-13 15:56:39			614d5d58-c0ba-4645-8e4a-89879dbd8791	Y	2799
345846		294b949795efb3a66841e34c7b427118	SDY89	24526010	result_file	571235	039_V2_42012_Tube_003.571235.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V2_42012_Tube_003.571235.fcs	2017-04-13 15:56:39			7c3beb75-062c-4ab8-aaf2-f8dae16e3990	Y	2799
345847		fd2b3d3a0f8f8cb30086ad93c8e69270	SDY89	13651016	result_file	571236	039_V2_42012_Tube_004.571236.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V2_42012_Tube_004.571236.fcs	2017-04-13 15:56:39			7297a292-5f6d-4af8-bbcd-d74e76779e2d	Y	2799
345848		4bf6fa023fdd5157d5ee20041d894128	SDY89	12089103	result_file	571237	039_V3_42012_Tube_001.571237.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V3_42012_Tube_001.571237.fcs	2017-04-13 15:56:39			e4babe3d-21cb-454d-9270-d061f9dc8ab6	Y	2799
345849		a574d3bfdcfa70ae97f5cdf041606f42	SDY89	12516639	result_file	571238	039_V3_42012_Tube_002.571238.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V3_42012_Tube_002.571238.fcs	2017-04-13 15:56:39			44805988-f52f-4de9-aa33-b1ab27a3a929	Y	2799
345850		42731d8bf020e7fae9e9c0e50ec5c171	SDY89	15999950	result_file	571239	039_V3_42012_Tube_003.571239.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V3_42012_Tube_003.571239.fcs	2017-04-13 15:56:39			db0f9747-3fbb-4fe8-8879-015568d57951	Y	2799
345851		62f01d825e9c464111014a72e0fdf892	SDY89	11643720	result_file	571240	039_V3_42012_Tube_004.571240.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V3_42012_Tube_004.571240.fcs	2017-04-13 15:56:39			b8d94511-9ed5-405e-903e-64ac3f6b34d4	Y	2799
345852		6f6f1172061a990313e11b7206ee7b23	SDY89	12310862	result_file	571241	039_V4_42012_Tube_001.571241.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V4_42012_Tube_001.571241.fcs	2017-04-13 15:56:39			f143b324-1b14-41a3-a9d3-6a04cd2bfe6e	Y	2799
345853		83c042de93a9f8581cea7736ec827c84	SDY89	18012581	result_file	571242	039_V4_42012_Tube_002.571242.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V4_42012_Tube_002.571242.fcs	2017-04-13 15:56:39			c8d4aaab-2eb1-4a2b-816c-20310ac25217	Y	2799
345854		59326a644a61edf780c5533fa3c71088	SDY89	22791292	result_file	571243	039_V4_42012_Tube_003.571243.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V4_42012_Tube_003.571243.fcs	2017-04-13 15:56:39			82496efa-e36c-4fd0-a7db-dec4aa9aa59d	Y	2799
345855		7ad898f75a117293a132ecc518d0602e	SDY89	14606169	result_file	571244	039_V4_42012_Tube_004.571244.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V4_42012_Tube_004.571244.fcs	2017-04-13 15:56:39			d18d32d4-0291-41d6-8696-4234af7305de	Y	2799
345856		31ffe215198f005070ff29b6776433ce	SDY89	11762643	result_file	571245	039_V5_42012_Tube_001.571245.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V5_42012_Tube_001.571245.fcs	2017-04-13 15:56:39			8013dd9d-02b0-41b8-96be-630645b4b416	Y	2799
345857		42bf7117398d88ea2c773f61762b969e	SDY89	15251981	result_file	571246	039_V5_42012_Tube_002.571246.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V5_42012_Tube_002.571246.fcs	2017-04-13 15:56:39			6288b229-459c-4819-824d-b92591adb411	Y	2799
345858		8e6f6f00f8361988fc6c991612212d40	SDY89	10676629	result_file	571247	039_V5_42012_Tube_003.571247.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V5_42012_Tube_003.571247.fcs	2017-04-13 15:56:39			552ff0f2-2918-4791-9826-656daefc5b93	Y	2799
345859		6cb29d486e266ec34099e5e316ed3dfb	SDY89	5462585	result_file	571248	039_V5_42012_Tube_004.571248.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V5_42012_Tube_004.571248.fcs	2017-04-13 15:56:39			3c2ef6b2-a0ee-4588-9684-c2638b7deae1	Y	2799
345860		9a9957e5aae5f260e0915850b60e3dca	SDY89	7090684	result_file	571249	039_V6_42012_Tube_001.571249.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V6_42012_Tube_001.571249.fcs	2017-04-13 15:56:39			fca3efa5-18cf-493a-b3c4-b1565ebd9695	Y	2799
345861		3425543d2670a2cf7306458f9a89ffef	SDY89	16046322	result_file	571250	039_V6_42012_Tube_002.571250.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V6_42012_Tube_002.571250.fcs	2017-04-13 15:56:39			5539fee5-0d7d-468c-bc96-f0c5ae0459fa	Y	2799
345862		98c891b85d234756367197986de1fbbd	SDY89	32777510	result_file	571251	039_V6_42012_Tube_003.571251.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V6_42012_Tube_003.571251.fcs	2017-04-13 15:56:39			59128c96-0206-41d1-8d12-ccf4b1125d97	Y	2799
345863		abab1fc923a094db32330c0aa1705456	SDY89	14364009	result_file	571252	039_V6_42012_Tube_004.571252.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V6_42012_Tube_004.571252.fcs	2017-04-13 15:56:39			2168d76c-a107-4ea2-9e51-901710901ee2	Y	2799
345864		9f59b763383354cb2471aaf36e15f854	SDY89	14386444	result_file	571253	039_V7_42012_Tube_001.571253.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V7_42012_Tube_001.571253.fcs	2017-04-13 15:56:39			f1f98ea2-f670-4319-be5e-510b2d4bb853	Y	2799
345865		f9ce6d96cb18b87007e0fca3c36f639a	SDY89	13939658	result_file	571254	039_V7_42012_Tube_002.571254.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V7_42012_Tube_002.571254.fcs	2017-04-13 15:56:39			29bdf07c-3702-4c9a-9bc6-9c3473c532c3	Y	2799
345866		8dd02c5f74022dec87fe43f90a437678	SDY89	31966432	result_file	571255	039_V7_42012_Tube_003.571255.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V7_42012_Tube_003.571255.fcs	2017-04-13 15:56:39			8fcdcba2-99ab-41cc-b368-dbf9682fbcda	Y	2799
345867		5495ada48f14ce32fbea548d92b5363e	SDY89	10681992	result_file	571256	039_V7_42012_Tube_004.571256.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V7_42012_Tube_004.571256.fcs	2017-04-13 15:56:39			9fe3ea2f-d366-4767-b253-c1d819534030	Y	2799
345868		c4289a4d6059e35c4c5ab5c67f1e1ee2	SDY89	13933200	result_file	571257	039_V8_42012_Tube_001.571257.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V8_42012_Tube_001.571257.fcs	2017-04-13 15:56:39			cca1caef-082b-4bae-95fa-46e997fea6f2	Y	2799
345869		1a408333e0f4189ef8f63e81f0ecdcb1	SDY89	14732250	result_file	571258	039_V8_42012_Tube_002.571258.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V8_42012_Tube_002.571258.fcs	2017-04-13 15:56:39			1bf7992a-dc0b-4b0d-9e43-c5c8338d6eb2	Y	2799
345870		eb08d382abf71d368562e02e53dbac19	SDY89	31190752	result_file	571259	039_V8_42012_Tube_003.571259.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V8_42012_Tube_003.571259.fcs	2017-04-13 15:56:39			98188351-6d53-4031-ac1a-3dce9fdaccc8	Y	2799
345871		71e55306b767a60abd4a6645c69c8f99	SDY89	12763085	result_file	571260	039_V8_42012_Tube_004.571260.fcs	SDY89/ResultFiles/Flow_cytometry_result/039_V8_42012_Tube_004.571260.fcs	2017-04-13 15:56:39			aa6efb35-65ca-4af2-8fdb-f25e77176c56	Y	2799
345872		c4b76296cb6f8cd3123449597ae4376c	SDY89	17413695	result_file	571261	046_V1_052112_B cell.571261.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V1_052112_B cell.571261.fcs	2017-04-13 15:56:39			8060d582-5a12-4d72-86f1-533e900d11c8	Y	2799
345873		6f06d52bb59c14e6aedb62b7b74ba973	SDY89	79414330	result_file	571282	046_V1_052112_DC.571282.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V1_052112_DC.571282.fcs	2017-04-13 15:56:39			5ff13b05-5e76-446b-bd28-e9b3d7984e40	Y	2799
345874		2528afb5cdcfdc8d9f99489190b2e3d8	SDY89	85770378	result_file	571281	046_V1_052112_Mono.571281.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V1_052112_Mono.571281.fcs	2017-04-13 15:56:39			d8111d7b-de31-4fe6-a68d-c9c378c64cd3	Y	2799
345875		74891fe8e8fa01c193c8339eb74220a5	SDY89	35985309	result_file	571283	046_V1_052112_TFH.571283.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V1_052112_TFH.571283.fcs	2017-04-13 15:56:39			2a26bacc-672b-423c-8153-8e710c33ce24	Y	2799
345876		c6037f5cdc23dd51eb4e44c97a27e51d	SDY89	33071609	result_file	571284	046_V2_052112_Tube_001.571284.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V2_052112_Tube_001.571284.fcs	2017-04-13 15:56:39			03786f30-ab8a-4d8a-8f6b-ce89a371288b	Y	2799
345877		37b6b0a3b0cc7aeb8671fb221930c29a	SDY89	85258233	result_file	571285	046_V2_052112_Tube_002.571285.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V2_052112_Tube_002.571285.fcs	2017-04-13 15:56:39			7d29a6a7-fd2f-4be6-b658-22bc5dec3185	Y	2799
345878		83f551ff1c2d8f190b6d57bdab8d7543	SDY89	77334376	result_file	571286	046_V2_052112_Tube_003.571286.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V2_052112_Tube_003.571286.fcs	2017-04-13 15:56:39			12ed1e04-53ca-4003-be54-70f6384e06e0	Y	2799
345879		5562e82d7feb034767add485c5ce925d	SDY89	45438374	result_file	571287	046_V2_052112_Tube_004.571287.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V2_052112_Tube_004.571287.fcs	2017-04-13 15:56:39			bf996655-f999-4d7c-b1d5-2ee0121b15bc	Y	2799
345880		cb572de9f4e335b55aeb2d2f91d4fa25	SDY89	48644777	result_file	571288	046_V3_052112_Tube_001.571288.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V3_052112_Tube_001.571288.fcs	2017-04-13 15:56:39			153f6134-e41e-49a9-b1a6-4fb9aeb0bd8a	Y	2799
